0.853809 0.154004 0.65121 0.144118
0.858155 0.156121 0.6598 0.147924
0.160541 0.348196 0.354602 0.348254
0.648329 0.849409 0.352676 0.151288
0.149206 0.346756 0.638738 0.363319
0.654342 0.854274 0.351201 0.148616
0.845555 0.648066 0.858899 0.139796
0.160067 0.355095 0.146848 0.640572
0.855764 0.655882 0.860346 0.156202
0.841493 0.646246 0.846564 0.144818
0.853485 0.653053 0.845572 0.137743
0.649277 0.864185 0.339158 0.146925
0.849926 0.150031 0.650668 0.13754
0.156504 0.356237 0.649728 0.348166
0.836402 0.651089 0.847272 0.130003
0.146971 0.354935 0.147211 0.659234
0.149021 0.357465 0.148625 0.65056
0.14819 0.359735 0.655219 0.356909
0.855199 0.657519 0.851767 0.148595
0.855072 0.155557 0.643013 0.158324
0.843891 0.148864 0.647949 0.152423
0.850899 0.152218 0.658156 0.162127
0.155832 0.347591 0.160934 0.653407
0.1452 0.33688 0.649603 0.33752
0.142251 0.352279 0.650055 0.351295
0.850641 0.150617 0.64255 0.151354
0.654512 0.856488 0.338622 0.137246
0.852828 0.148818 0.650405 0.142369
0.150597 0.34693 0.155649 0.649624
0.843766 0.675679 0.842578 0.152905
0.143417 0.355138 0.351345 0.348886
0.840581 0.151992 0.637639 0.147352
0.151235 0.339355 0.665777 0.35969
0.147637 0.357967 0.154488 0.64216
0.148522 0.355569 0.151993 0.650915
0.850112 0.142047 0.647552 0.150898
0.161103 0.350877 0.650365 0.349656
0.160584 0.344568 0.151844 0.641362
0.144359 0.348531 0.3488 0.344941
0.658016 0.852478 0.349126 0.156683
0.151106 0.347265 0.361026 0.367932
0.861219 0.647487 0.841906 0.157101
0.845547 0.846278 0.144144 0.860261
0.859236 0.849388 0.152261 0.852146
0.859733 0.150827 0.650129 0.143455
0.865219 0.647422 0.840112 0.160737
0.854361 0.645181 0.850853 0.154908
0.150951 0.344753 0.650566 0.349994
0.854609 0.146943 0.652921 0.15621
0.855448 0.64291 0.846759 0.152969
0.850635 0.155242 0.644122 0.154713
0.647646 0.849382 0.356768 0.146572
0.658399 0.846071 0.351315 0.156193
0.855967 0.142543 0.639754 0.155094
0.851363 0.144968 0.653273 0.166555
0.851495 0.146211 0.649924 0.143535
0.152135 0.344399 0.139335 0.656251
0.159165 0.346544 0.150396 0.648481
0.150052 0.350395 0.343522 0.342796
0.157122 0.349134 0.641954 0.348356
0.147385 0.346751 0.641174 0.345217
0.849093 0.867916 0.141795 0.854035
0.644983 0.844536 0.346852 0.149804
0.135508 0.34234 0.344984 0.336764
0.845814 0.849103 0.145335 0.846559
0.853158 0.654066 0.856877 0.143632
0.157656 0.344894 0.659065 0.349642
0.851463 0.648539 0.855031 0.150076
0.141285 0.347561 0.355958 0.349703
0.151261 0.348603 0.65231 0.349836
0.158744 0.354104 0.658001 0.345965
0.849888 0.148095 0.661285 0.14836
0.149652 0.346308 0.151033 0.651963
0.853191 0.854796 0.140378 0.849949
0.155094 0.338044 0.1442 0.64315
0.851745 0.139812 0.643541 0.153343
0.855217 0.650256 0.837107 0.155144
0.637253 0.844334 0.350647 0.136986
0.65411 0.846718 0.354819 0.148697
0.850956 0.852141 0.140595 0.858361
0.853126 0.661273 0.857142 0.15484
0.164399 0.353395 0.35557 0.34214
0.150774 0.342997 0.359974 0.34803
0.871074 0.846624 0.156691 0.846132
0.140806 0.358457 0.345682 0.36206
0.656585 0.854837 0.342947 0.157209
0.858992 0.64867 0.847566 0.15906
0.841372 0.850282 0.15784 0.844631
0.658976 0.848361 0.340466 0.149624
0.837292 0.654883 0.851565 0.139017
0.158714 0.347986 0.364747 0.350647
0.843584 0.841215 0.147981 0.851972
0.141708 0.348338 0.347924 0.349728
0.152377 0.361606 0.143547 0.649865
0.143503 0.344856 0.357587 0.350654
0.65582 0.853689 0.352806 0.148826
0.850698 0.650277 0.853811 0.157568
0.1471 0.358041 0.643328 0.336563
0.848635 0.859125 0.144241 0.844897
0.15124 0.34731 0.151399 0.650063
0.153003 0.356681 0.154931 0.652223
0.845129 0.645244 0.857052 0.141662
0.144104 0.354263 0.352384 0.35284
0.138138 0.355178 0.346309 0.342127
0.851554 0.848526 0.155501 0.864344
0.645568 0.833849 0.346761 0.163275
0.8495 0.648597 0.85514 0.143582
0.846042 0.144588 0.656316 0.140375
0.14831 0.356618 0.651799 0.351193
0.146761 0.348796 0.644466 0.361106
0.856148 0.652929 0.855133 0.155492
0.847822 0.846299 0.149005 0.853777
0.847144 0.142401 0.654165 0.158697
0.148874 0.343451 0.663788 0.339325
0.853621 0.657984 0.851511 0.148028
0.138672 0.341798 0.646941 0.356325
0.856618 0.648953 0.849327 0.152053
0.666925 0.851846 0.349643 0.147467
0.149792 0.35207 0.15261 0.648079
0.136827 0.333112 0.342436 0.35879
0.149295 0.353357 0.640557 0.35831
0.148819 0.364701 0.653887 0.343409
0.648516 0.855542 0.355113 0.151607
0.84803 0.859232 0.15741 0.860438
0.846262 0.149657 0.650359 0.154396
0.658082 0.855065 0.35117 0.144459
0.155178 0.341917 0.148336 0.649375
0.145631 0.341879 0.343954 0.357811
0.152722 0.354177 0.338533 0.337902
0.158524 0.344251 0.350309 0.356726
0.65483 0.849145 0.34561 0.152531
0.835313 0.84957 0.145979 0.849705
0.848818 0.65287 0.852226 0.146046
0.848543 0.649555 0.866428 0.145173
0.655051 0.858023 0.345194 0.152007
0.837337 0.647206 0.854565 0.153108
0.145786 0.366552 0.149958 0.649005
0.649808 0.84569 0.355958 0.160415
0.659844 0.839828 0.344224 0.148715
0.852171 0.85994 0.154856 0.852196
0.856703 0.655239 0.847987 0.142892
0.852431 0.63776 0.85479 0.151523
0.138877 0.352741 0.358077 0.346459
0.142424 0.359001 0.349037 0.35803
0.141171 0.34396 0.15516 0.648676
0.14973 0.3591 0.150303 0.654848
0.151469 0.350715 0.356126 0.362261
0.14024 0.342999 0.154885 0.658301
0.153023 0.345262 0.14765 0.660333
0.844297 0.1537 0.654267 0.156477
0.652014 0.849788 0.339863 0.154907
0.850557 0.143219 0.644991 0.150121
0.147218 0.353462 0.349157 0.353282
0.637657 0.849973 0.345574 0.156019
0.856107 0.650003 0.842399 0.1586
0.83506 0.647146 0.857546 0.14709
0.860576 0.150075 0.6467 0.150975
0.854319 0.848998 0.149513 0.855471
0.648448 0.849617 0.337177 0.15463
0.848662 0.153273 0.648877 0.149707
0.646086 0.850514 0.344093 0.147477
0.140959 0.343784 0.655564 0.355821
0.851064 0.841841 0.159893 0.845976
0.146232 0.349237 0.135953 0.660669
0.85515 0.153804 0.654141 0.152383
0.649153 0.861995 0.356762 0.148669
0.148353 0.356587 0.142964 0.649193
0.653123 0.848345 0.347308 0.152482
0.14766 0.355018 0.355349 0.349489
0.850517 0.657883 0.845595 0.160754
0.846345 0.147676 0.648004 0.153875
0.855533 0.639202 0.84535 0.142868
0.153444 0.348123 0.651698 0.349979
0.838717 0.650881 0.847322 0.150804
0.153079 0.355713 0.148427 0.655246
0.65113 0.840809 0.355845 0.155534
0.642754 0.850806 0.347573 0.13885
0.150944 0.355875 0.644228 0.347764
0.649091 0.848902 0.349708 0.143547
0.846988 0.847875 0.149465 0.856119
0.84984 0.854963 0.155194 0.850777
0.150553 0.350672 0.352119 0.356391
0.152699 0.346787 0.656133 0.341638
0.161652 0.356676 0.646969 0.346436
0.153929 0.356142 0.647181 0.341644
0.842536 0.644034 0.844029 0.148893
0.849654 0.852225 0.152161 0.85329
0.149385 0.356507 0.144971 0.645816
0.145045 0.349851 0.351959 0.352811
0.154769 0.339736 0.348173 0.350988
0.143768 0.346867 0.649087 0.335805
0.656558 0.850761 0.345845 0.151396
0.850076 0.652781 0.843136 0.151298
0.153705 0.351941 0.653332 0.346312
0.848559 0.858243 0.14636 0.853181
0.861212 0.151929 0.654773 0.145961
0.148335 0.346172 0.344449 0.354237
0.156009 0.356066 0.658156 0.350828
0.858452 0.144671 0.64782 0.145664
0.843382 0.845092 0.149212 0.849602
0.853571 0.64761 0.852183 0.153525
0.159104 0.360854 0.342383 0.334592
0.842202 0.848652 0.157178 0.852797
0.852724 0.152263 0.659501 0.150279
0.152062 0.35185 0.149267 0.64655
0.155213 0.345983 0.642386 0.35327
0.150293 0.346739 0.657172 0.345662
0.644569 0.851934 0.346308 0.148867
0.843052 0.146361 0.650026 0.146766
0.658511 0.840145 0.348556 0.141032
0.850113 0.142232 0.645502 0.151126
0.153982 0.350207 0.646515 0.351381
0.640714 0.842182 0.355971 0.153619
0.852668 0.15148 0.655905 0.154789
0.652898 0.845877 0.353466 0.148289
0.143339 0.356206 0.146104 0.639343
0.853487 0.162758 0.651295 0.143871
0.146448 0.344278 0.643073 0.351965
0.147991 0.354705 0.154325 0.657498
0.850402 0.651487 0.848747 0.151714
0.853582 0.640243 0.848708 0.155027
0.853299 0.144714 0.657193 0.145742
0.143206 0.355933 0.143101 0.664081
0.143364 0.346012 0.643868 0.35035
0.855695 0.638773 0.852179 0.149412
0.848811 0.159061 0.643553 0.156903
0.157674 0.352642 0.342039 0.356054
0.144088 0.357616 0.139369 0.659179
0.850631 0.656754 0.855281 0.151952
0.85888 0.842982 0.147014 0.854814
0.153526 0.354205 0.656282 0.356286
0.155664 0.337565 0.655997 0.344227
0.154344 0.349414 0.351603 0.346141
0.850272 0.152798 0.643464 0.146485
0.150344 0.363876 0.641544 0.350287
0.14738 0.350694 0.658852 0.36393
0.847793 0.162296 0.648367 0.149066
0.84429 0.860997 0.140629 0.844938
0.852033 0.152737 0.651228 0.150714
0.146098 0.352307 0.345074 0.357356
0.150353 0.342937 0.646971 0.33977
0.839525 0.1529 0.65351 0.153822
0.847619 0.1419 0.643574 0.147039
0.152301 0.348009 0.63913 0.342093
0.853206 0.83504 0.155835 0.846557
0.85209 0.658761 0.852679 0.157103
0.146829 0.349638 0.355958 0.353327
0.845966 0.843726 0.141246 0.839197
0.149023 0.346233 0.351236 0.35404
0.843997 0.66287 0.852702 0.152221
0.156921 0.351615 0.638731 0.343866
0.146044 0.351171 0.345353 0.358587
0.848194 0.156808 0.649945 0.141369
0.642679 0.860399 0.34969 0.139873
0.151828 0.349054 0.656358 0.348118
0.141958 0.35493 0.344499 0.354641
0.141154 0.352754 0.657005 0.343446
0.853913 0.844374 0.152916 0.849806
0.661475 0.850378 0.346935 0.150805
0.855431 0.860795 0.149617 0.842305
0.150785 0.344719 0.358833 0.356029
0.63669 0.843181 0.337371 0.141443
0.852932 0.841327 0.153035 0.849072
0.15572 0.351379 0.352564 0.354753
0.138393 0.352532 0.346723 0.34984
0.837895 0.655925 0.850371 0.143922
0.649775 0.853369 0.338324 0.155482
0.140623 0.351774 0.164475 0.643768
0.848648 0.649015 0.839787 0.153532
0.847837 0.663638 0.852006 0.158354
0.15307 0.345774 0.344848 0.35675
0.175088 0.336248 0.657634 0.351124
0.841252 0.158326 0.643353 0.155189
0.146634 0.34432 0.341877 0.353622
0.154288 0.357997 0.149135 0.643688
0.155334 0.34191 0.648476 0.35957
0.658659 0.855672 0.344046 0.149371
0.846388 0.151633 0.64381 0.143745
0.852066 0.148055 0.647521 0.151859
0.834313 0.844181 0.142694 0.851348
0.149479 0.339216 0.354069 0.347982
0.154992 0.346157 0.653553 0.347424
0.844322 0.136074 0.65229 0.156924
0.643995 0.853081 0.358309 0.153606
0.848598 0.84835 0.150265 0.849355
0.148911 0.343028 0.349386 0.347571
0.161037 0.352669 0.364073 0.356291
0.839121 0.143252 0.647675 0.155604
0.642585 0.853019 0.3543 0.148943
0.148228 0.353054 0.653471 0.346213
0.139499 0.344103 0.356773 0.346174
0.155646 0.350916 0.353028 0.35249
0.84101 0.866968 0.14505 0.850902
0.845692 0.64451 0.859223 0.144134
0.152755 0.350275 0.155508 0.650881
0.150698 0.352532 0.154282 0.652062
0.644807 0.857748 0.366279 0.158242
0.141777 0.349358 0.162365 0.640792
0.846011 0.836119 0.143609 0.854022
0.146613 0.351726 0.651262 0.346741
0.851515 0.838251 0.147841 0.854912
0.648623 0.846552 0.353357 0.150692
0.652797 0.849564 0.357054 0.145607
0.649994 0.85346 0.351875 0.141444
0.161729 0.356762 0.652577 0.35263
0.852421 0.651548 0.850179 0.16278
0.848874 0.856504 0.151617 0.852504
0.852111 0.653991 0.847408 0.150582
0.854494 0.850537 0.16104 0.847594
0.844015 0.851106 0.152787 0.859962
0.858532 0.15553 0.638944 0.156706
0.643572 0.838896 0.350726 0.148357
0.847433 0.852517 0.154816 0.836225
0.147817 0.346797 0.157283 0.649075
0.165937 0.343947 0.149383 0.653296
0.646767 0.846325 0.352211 0.156286
0.85376 0.144896 0.654673 0.140951
0.157542 0.346573 0.65488 0.355181
0.844543 0.645006 0.856535 0.144898
0.154169 0.356046 0.146777 0.6402
0.14691 0.352999 0.649694 0.336677
0.842776 0.64651 0.840554 0.150943
0.1539 0.353011 0.354705 0.342607
0.140158 0.361573 0.152084 0.655089
0.158799 0.348187 0.654043 0.353965
0.84057 0.144041 0.649039 0.142261
0.852921 0.641782 0.849116 0.149953
0.859155 0.145745 0.645944 0.160068
0.850737 0.850125 0.158688 0.858491
0.849388 0.647391 0.851257 0.1424
0.144395 0.351217 0.660471 0.355777
0.165929 0.35452 0.150386 0.653694
0.855471 0.141251 0.643569 0.15834
0.845801 0.656944 0.856871 0.157014
0.842335 0.637442 0.849386 0.153499
0.149098 0.350097 0.347509 0.346591
0.140272 0.344683 0.356758 0.352249
0.155795 0.351709 0.348397 0.337401
0.6528 0.855059 0.361038 0.142819
0.643898 0.852526 0.345362 0.159043
0.653394 0.859091 0.337309 0.167131
0.150996 0.343995 0.659359 0.356277
0.854732 0.140986 0.654458 0.155736
0.14877 0.351117 0.359598 0.353307
0.853242 0.15014 0.653672 0.16194
0.157049 0.345051 0.146487 0.655737
0.853406 0.651241 0.850012 0.146251
0.841212 0.658496 0.852844 0.148935
0.14982 0.351806 0.357792 0.354095
0.85412 0.152552 0.643941 0.140735
0.151977 0.35146 0.64894 0.349872
0.859772 0.658724 0.841403 0.156055
0.843757 0.855577 0.153245 0.860165
0.154384 0.355229 0.345343 0.340151
0.839332 0.647025 0.841922 0.139389
0.146938 0.357219 0.140307 0.652846
0.146693 0.347271 0.148516 0.647547
0.851717 0.156446 0.656272 0.152377
0.149194 0.345591 0.155559 0.657783
0.153236 0.350689 0.153345 0.650516
0.150329 0.354287 0.351582 0.345043
0.656911 0.835462 0.352203 0.154873
0.844801 0.150849 0.634081 0.157371
0.147797 0.346808 0.15583 0.6519
0.160948 0.346417 0.355555 0.346016
0.84979 0.839551 0.141756 0.8412
0.646499 0.859339 0.358727 0.139254
0.655393 0.856134 0.344776 0.141185
0.842998 0.645096 0.84668 0.138138
0.840698 0.154908 0.637726 0.154631
0.851655 0.852735 0.139919 0.843198
0.856415 0.8497 0.151456 0.855112
0.14595 0.338549 0.348883 0.338018
0.846841 0.859008 0.161456 0.848535
0.147873 0.345077 0.146512 0.650366
0.844405 0.144912 0.654589 0.157742
0.844708 0.859199 0.14692 0.843251
0.144275 0.348234 0.634487 0.359736
0.85423 0.652091 0.848299 0.144003
0.846851 0.837997 0.138543 0.857809
0.856423 0.139246 0.645394 0.141336
0.838025 0.857131 0.156318 0.85295
0.846225 0.654078 0.858892 0.150943
0.15006 0.344433 0.652133 0.355188
0.651805 0.850758 0.344588 0.149055
0.844146 0.662613 0.844519 0.150691
0.860356 0.853013 0.142999 0.855225
0.157468 0.351074 0.348539 0.350382
0.148485 0.361412 0.649055 0.354568
0.148159 0.353421 0.635076 0.343805
0.834357 0.140322 0.644717 0.145922
0.650273 0.847723 0.344079 0.152857
0.844232 0.650404 0.84999 0.159162
0.651138 0.847408 0.350428 0.146419
0.142657 0.345849 0.646995 0.358176
0.854662 0.156316 0.656548 0.160676
0.651298 0.85906 0.352505 0.152955
0.646193 0.840041 0.353942 0.150421
0.846143 0.646793 0.851564 0.141422
0.153342 0.349764 0.152222 0.652029
0.644357 0.853182 0.343134 0.157516
0.850843 0.144573 0.651198 0.157298
0.854945 0.856502 0.151938 0.845016
0.84051 0.858773 0.154907 0.836419
0.146173 0.35327 0.151692 0.651664
0.84338 0.146113 0.639451 0.140053
0.8692 0.639914 0.838184 0.151006
0.848313 0.163391 0.653716 0.159191
0.151238 0.349164 0.657836 0.356143
0.654353 0.849816 0.346397 0.140866
0.839368 0.848326 0.158001 0.861321
0.656207 0.840657 0.347194 0.149016
0.846699 0.152021 0.645694 0.137421
0.862503 0.84587 0.140586 0.842182
0.65368 0.854148 0.360266 0.142453
0.645029 0.852566 0.350879 0.159097
0.642596 0.844787 0.349202 0.148094
0.649289 0.838357 0.353915 0.145408
0.841058 0.15731 0.658989 0.149762
0.853413 0.863656 0.150312 0.845871
0.148634 0.346025 0.349804 0.352386
0.160014 0.360126 0.345904 0.352176
0.151681 0.341927 0.349056 0.336176
0.845221 0.840104 0.149307 0.849351
0.847487 0.8607 0.139056 0.837045
0.14103 0.35444 0.14583 0.645026
0.84675 0.850825 0.155717 0.852739
0.14983 0.356087 0.14503 0.650277
0.656328 0.857696 0.350297 0.157918
0.143698 0.352915 0.145983 0.644168
0.843689 0.652004 0.854679 0.151264
0.154522 0.356194 0.33968 0.348477
0.847829 0.85471 0.149639 0.843658
0.145661 0.344505 0.348288 0.344091
0.858798 0.841869 0.150811 0.849446
0.84586 0.844766 0.14736 0.862203
0.152397 0.343616 0.34322 0.344819
0.146592 0.357097 0.34392 0.360399
0.650157 0.843428 0.347762 0.150134
0.847577 0.839541 0.141239 0.855601
0.141648 0.35122 0.350172 0.357119
0.847959 0.842253 0.143242 0.84997
0.846954 0.854631 0.15419 0.839429
0.139876 0.342015 0.647745 0.352215
0.145753 0.357905 0.643028 0.362278
0.154258 0.349086 0.154184 0.648351
0.13901 0.355781 0.356043 0.336229
0.149683 0.347413 0.347226 0.363767
0.645972 0.855827 0.348988 0.159019
0.144581 0.344639 0.648465 0.354194
0.150182 0.344491 0.650836 0.350868
0.850209 0.842475 0.146927 0.850725
0.164145 0.351916 0.656269 0.354542
0.145195 0.342716 0.658653 0.35797
0.846281 0.85165 0.15483 0.858154
0.138371 0.349182 0.646223 0.355821
0.842576 0.835821 0.150587 0.852817
0.853999 0.1459 0.648718 0.147732
0.854825 0.651816 0.858139 0.152544
0.866762 0.148226 0.643066 0.143675
0.146923 0.354317 0.147322 0.657178
0.853693 0.150132 0.643469 0.140851
0.846044 0.148794 0.652142 0.149825
0.152745 0.35509 0.346015 0.361199
0.148907 0.348071 0.659542 0.341692
0.661088 0.852196 0.345576 0.150411
0.156621 0.351124 0.352191 0.347017
0.157372 0.345039 0.651799 0.351815
0.153155 0.347822 0.149279 0.653409
0.851878 0.850205 0.159178 0.844549
0.146343 0.359859 0.145824 0.662623
0.844517 0.852853 0.146468 0.855877
0.842162 0.143026 0.652082 0.1569
0.848144 0.651034 0.862711 0.143894
0.655462 0.842742 0.361382 0.148997
0.848765 0.845885 0.162617 0.841435
0.149022 0.345338 0.647286 0.353597
0.853648 0.651337 0.852563 0.154679
0.85237 0.65076 0.837814 0.150261
0.830405 0.846619 0.137447 0.841646
0.148167 0.350324 0.146176 0.648238
0.636807 0.848032 0.340462 0.15328
0.148386 0.3618 0.65478 0.340995
0.152184 0.33852 0.344041 0.359878
0.847741 0.853579 0.156252 0.851214
0.155414 0.352242 0.655198 0.344821
0.157319 0.354287 0.139076 0.639419
0.852111 0.14089 0.646353 0.164356
0.150711 0.342794 0.154197 0.651812
0.155832 0.358548 0.153761 0.637202
0.149849 0.343008 0.656366 0.356521
0.844586 0.640988 0.838462 0.146998
0.849371 0.149343 0.649161 0.146393
0.662545 0.85701 0.347782 0.149274
0.647041 0.847477 0.342475 0.149493
0.15582 0.342787 0.352155 0.353721
0.14818 0.348598 0.345187 0.354819
0.147538 0.357494 0.645482 0.355425
0.65406 0.854812 0.349251 0.151952
0.854048 0.148746 0.656347 0.146548
0.144302 0.350665 0.348557 0.359913
0.85702 0.861557 0.14472 0.844072
0.146296 0.350442 0.353752 0.352613
0.135802 0.359411 0.642824 0.363522
0.854572 0.654984 0.845531 0.157017
0.853078 0.152942 0.645117 0.156386
0.646347 0.85305 0.351384 0.152424
0.855046 0.139262 0.658381 0.158304
0.14629 0.349599 0.340895 0.362003
0.648236 0.850053 0.352952 0.156811
0.142185 0.340861 0.147812 0.640154
0.647721 0.862021 0.354311 0.143769
0.154137 0.349397 0.159072 0.657481
0.850242 0.855395 0.151707 0.852969
0.150456 0.352502 0.343054 0.353398
0.144451 0.356872 0.161493 0.653088
0.652629 0.849616 0.351991 0.153027
0.849416 0.643653 0.860337 0.156878
0.85859 0.860646 0.152706 0.838652
0.841282 0.842 0.150865 0.854661
0.651792 0.851953 0.357888 0.148738
0.14468 0.353611 0.657075 0.351032
0.84267 0.849751 0.149466 0.839853
0.157486 0.354894 0.357668 0.353485
0.856682 0.647244 0.851941 0.153924
0.8549 0.857661 0.147693 0.849547
0.145735 0.33747 0.150825 0.64171
0.857918 0.851899 0.144772 0.852337
0.843465 0.647283 0.850253 0.145562
0.849342 0.845876 0.156091 0.847584
0.855692 0.14356 0.655454 0.145794
0.843983 0.652014 0.854184 0.152055
0.843379 0.653936 0.85531 0.143001
0.144948 0.354779 0.357567 0.358552
0.157991 0.353105 0.142494 0.64721
0.156734 0.356493 0.34255 0.349737
0.1539 0.3414 0.655645 0.34202
0.158124 0.349983 0.662113 0.360273
0.142863 0.35497 0.343329 0.358856
0.842208 0.651771 0.852059 0.153006
0.149688 0.359275 0.15452 0.645106
0.864927 0.656844 0.859112 0.142742
0.856366 0.839392 0.151748 0.839759
0.650321 0.849361 0.347402 0.144144
0.848507 0.135108 0.652419 0.145681
0.834181 0.849296 0.144607 0.84738
0.147402 0.35091 0.151186 0.661522
0.140041 0.343422 0.660788 0.348788
0.154217 0.354097 0.645808 0.346578
0.147444 0.347296 0.159904 0.649133
0.837081 0.153229 0.629529 0.156411
0.149046 0.351461 0.645586 0.353114
0.158062 0.347668 0.153529 0.658834
0.65497 0.850012 0.349302 0.167923
0.146183 0.355268 0.645501 0.346289
0.856968 0.140988 0.655282 0.156128
0.65844 0.857034 0.35373 0.154073
0.850082 0.847864 0.156727 0.851018
0.849734 0.151922 0.648258 0.15767
0.83802 0.15078 0.6466 0.148624
0.148419 0.346192 0.652014 0.340912
0.151836 0.34787 0.34773 0.346933
0.157149 0.352513 0.160058 0.652904
0.156481 0.350006 0.35217 0.339407
0.14661 0.352746 0.138617 0.646648
0.842637 0.649864 0.845502 0.14239
0.856914 0.84962 0.15162 0.855399
0.641365 0.84696 0.347286 0.152569
0.154219 0.346447 0.147653 0.64975
0.15242 0.348122 0.147933 0.649409
0.640604 0.851971 0.355227 0.150411
0.842312 0.650461 0.850321 0.144432
