0.154502 0.357424 0.347034 0.346372 0.84544
0.648596 0.846774 0.351362 0.34664 0.155558
0.342517 0.658821 0.15331 0.651002 0.643192
0.647422 0.846563 0.357367 0.342173 0.157402
0.145198 0.352121 0.357167 0.343266 0.846874
0.638241 0.851959 0.339598 0.336012 0.149427
0.149768 0.350339 0.346782 0.349277 0.845948
0.145597 0.352611 0.353027 0.34334 0.838227
0.154365 0.351832 0.346376 0.35048 0.837715
0.344906 0.654578 0.139544 0.648823 0.649027
0.348624 0.651014 0.150681 0.659129 0.659045
0.153925 0.350892 0.34508 0.344636 0.855553
0.152262 0.355496 0.361945 0.354396 0.838661
0.149295 0.353243 0.35151 0.365185 0.853543
0.648223 0.848724 0.352017 0.357295 0.149283
0.147343 0.356574 0.361274 0.353306 0.866236
0.352634 0.647934 0.144557 0.644332 0.643991
0.137937 0.343416 0.3404 0.353929 0.856423
0.140312 0.351304 0.352557 0.355546 0.845015
0.644793 0.845952 0.347058 0.357592 0.142203
0.653036 0.853046 0.353948 0.353751 0.138282
0.65036 0.85944 0.35005 0.351502 0.151424
0.354812 0.657542 0.155367 0.64202 0.635962
0.15317 0.354195 0.347081 0.355338 0.842063
0.658369 0.849577 0.353917 0.355402 0.142116
0.348618 0.641394 0.146385 0.657281 0.642366
0.353325 0.652756 0.154493 0.648266 0.648818
0.649843 0.843729 0.345357 0.34596 0.163352
0.65065 0.859017 0.346003 0.347248 0.143021
0.158372 0.353464 0.340586 0.351853 0.847101
0.64983 0.849751 0.349606 0.357356 0.151314
0.657698 0.853435 0.361098 0.341326 0.157373
0.647902 0.853375 0.341705 0.3479 0.159575
0.349183 0.651264 0.147919 0.644597 0.654851
0.150919 0.354329 0.358436 0.344083 0.844936
0.352093 0.64754 0.145967 0.643217 0.663851
0.152647 0.349136 0.358149 0.35407 0.858457
0.643806 0.853702 0.348564 0.350524 0.1499
0.35085 0.663501 0.144031 0.660666 0.650603
0.6443 0.841229 0.340584 0.360566 0.153478
0.344827 0.657412 0.151328 0.644588 0.651298
0.148098 0.340604 0.342068 0.343702 0.842964
0.640633 0.851879 0.346175 0.358796 0.146376
0.335752 0.651249 0.141363 0.642921 0.651607
0.156203 0.340938 0.360515 0.341333 0.843334
0.643329 0.853018 0.348816 0.355254 0.165032
0.134826 0.345856 0.354376 0.35133 0.870028
0.643006 0.85328 0.35914 0.367356 0.149282
0.155421 0.342894 0.353577 0.356397 0.860089
0.358682 0.646684 0.152826 0.658616 0.663467
0.141788 0.34189 0.34453 0.345263 0.847364
0.150378 0.344844 0.3602 0.33628 0.840178
0.152973 0.345145 0.351915 0.353745 0.849359
0.355329 0.648795 0.158011 0.642537 0.650943
0.657431 0.855721 0.356958 0.350313 0.14599
0.140138 0.351114 0.344243 0.342804 0.85858
0.363329 0.651905 0.147495 0.641576 0.643658
0.35055 0.660513 0.148995 0.638242 0.650398
0.356687 0.650219 0.153789 0.643909 0.656185
0.149745 0.348019 0.354815 0.351644 0.844932
0.355371 0.636579 0.144368 0.647701 0.652344
0.640445 0.858049 0.353781 0.348937 0.148701
0.146907 0.353678 0.344287 0.351403 0.839587
0.143929 0.350551 0.342139 0.354328 0.84947
0.144094 0.351763 0.343437 0.353845 0.853297
0.163007 0.35133 0.352551 0.357172 0.861624
0.64856 0.850385 0.341022 0.339809 0.140696
0.145848 0.351042 0.358421 0.344812 0.856496
0.647752 0.846733 0.358611 0.347787 0.152768
0.648122 0.859457 0.353014 0.356473 0.148764
0.662362 0.844299 0.348736 0.351662 0.151147
0.644377 0.851989 0.360984 0.341738 0.143847
0.150499 0.343535 0.344423 0.350748 0.858445
0.355596 0.668448 0.157641 0.651075 0.658198
0.357506 0.647964 0.154621 0.646213 0.653605
0.347851 0.64067 0.134604 0.652323 0.664429
0.654939 0.850161 0.348238 0.350492 0.142469
0.348235 0.662436 0.152927 0.652483 0.649222
0.148363 0.35338 0.341923 0.351787 0.858655
0.165937 0.361247 0.342955 0.351569 0.844674
0.356442 0.651067 0.147622 0.652336 0.652918
0.65774 0.84885 0.348341 0.350238 0.136876
0.350006 0.648174 0.148262 0.658095 0.64484
0.35606 0.653843 0.148332 0.643117 0.651711
0.356929 0.646566 0.148966 0.658372 0.661044
0.345162 0.642588 0.148942 0.645828 0.650686
0.155128 0.349329 0.343583 0.351888 0.847336
0.648394 0.84947 0.352486 0.35562 0.147211
0.644597 0.850724 0.345317 0.341861 0.145413
0.647225 0.84963 0.347645 0.358384 0.142373
0.347148 0.651836 0.161308 0.652075 0.641671
0.362053 0.641621 0.143808 0.638407 0.642343
0.360495 0.646258 0.146992 0.638992 0.651944
0.650506 0.856645 0.35502 0.342538 0.151689
0.143239 0.348685 0.357847 0.356632 0.847821
0.151288 0.360509 0.346111 0.347998 0.844403
0.661729 0.855514 0.363506 0.344183 0.142588
0.656032 0.858722 0.339589 0.353072 0.14125
0.64862 0.843497 0.354168 0.349733 0.151769
0.654419 0.849039 0.351437 0.348529 0.154544
0.348072 0.648146 0.134395 0.646116 0.651459
0.344954 0.647374 0.157785 0.644971 0.643986
0.654523 0.85067 0.349915 0.349285 0.144165
0.147868 0.354886 0.349048 0.354219 0.846119
0.150082 0.361143 0.34912 0.337277 0.854633
0.644643 0.851517 0.349447 0.351108 0.147814
0.147701 0.350704 0.350684 0.348439 0.867177
0.153165 0.356173 0.355052 0.362178 0.851423
0.346886 0.65395 0.152 0.648597 0.656239
0.640472 0.854585 0.361496 0.34145 0.15267
0.351705 0.66126 0.139801 0.65204 0.645863
0.646168 0.857808 0.347789 0.356575 0.149322
0.147815 0.359172 0.34172 0.340651 0.855908
0.346321 0.646072 0.153941 0.644718 0.658203
0.350664 0.651421 0.160382 0.648107 0.651888
0.350615 0.646364 0.152096 0.660547 0.649478
0.3572 0.660855 0.156408 0.652121 0.653449
0.354449 0.661014 0.143363 0.648252 0.657511
0.153859 0.360498 0.3522 0.349772 0.856136
0.135247 0.352607 0.345575 0.353088 0.855965
0.654255 0.851462 0.352451 0.347029 0.14265
0.150364 0.349133 0.355035 0.354401 0.861096
0.654199 0.846802 0.356647 0.348232 0.148391
0.154157 0.354679 0.352278 0.346063 0.852168
0.154615 0.347664 0.353727 0.360164 0.852484
0.647966 0.840064 0.354226 0.351733 0.143201
0.147093 0.340877 0.34752 0.353201 0.861251
0.350155 0.642685 0.139421 0.659489 0.66203
0.349992 0.658866 0.13754 0.648271 0.649097
0.154201 0.35057 0.351892 0.35404 0.851333
0.658373 0.852723 0.363916 0.343002 0.15595
0.158338 0.354691 0.342853 0.346293 0.852971
0.15401 0.35196 0.349889 0.352027 0.86149
0.356189 0.651845 0.143871 0.643465 0.641125
0.353859 0.646208 0.150714 0.648261 0.659027
0.347188 0.651294 0.142001 0.656462 0.651948
0.649263 0.851498 0.34256 0.352795 0.154297
0.649752 0.8376 0.346741 0.354954 0.151119
0.659948 0.853441 0.349597 0.355473 0.15901
0.160825 0.339583 0.358618 0.352827 0.857032
0.34327 0.656619 0.148992 0.645596 0.652136
0.350155 0.646652 0.154876 0.649493 0.656104
0.34807 0.652556 0.145454 0.656223 0.64896
0.649636 0.847134 0.34054 0.343302 0.141071
0.356291 0.648975 0.151888 0.647131 0.649986
0.153467 0.353098 0.366795 0.353464 0.852436
0.64792 0.858084 0.336301 0.349012 0.15215
0.645919 0.845671 0.343241 0.342498 0.146406
0.644643 0.84954 0.35102 0.356368 0.152944
0.649109 0.847271 0.351677 0.354194 0.146071
0.350776 0.6548 0.151193 0.652191 0.657985
0.349461 0.64519 0.150533 0.655897 0.655773
0.152056 0.346525 0.355187 0.358572 0.848187
0.638685 0.856625 0.343855 0.357734 0.146253
0.15574 0.346672 0.339998 0.343427 0.850295
